State ID,State,Time ID,Time,Daily Cases,Daily Deaths,Daily Hospitalized,Daily Suspect
1,aguascalientes-ag,20200103,2020-01-03,0,0,0,2
1,aguascalientes-ag,20200104,2020-01-04,0,0,0,0
1,aguascalientes-ag,20200105,2020-01-05,0,0,0,0
1,aguascalientes-ag,20200106,2020-01-06,0,0,0,1
1,aguascalientes-ag,20200107,2020-01-07,0,0,0,1
1,aguascalientes-ag,20200108,2020-01-08,0,0,0,2
1,aguascalientes-ag,20200109,2020-01-09,0,0,0,1
1,aguascalientes-ag,20200110,2020-01-10,0,0,0,3
1,aguascalientes-ag,20200111,2020-01-11,0,0,0,0
1,aguascalientes-ag,20200112,2020-01-12,0,0,0,0
1,aguascalientes-ag,20200113,2020-01-13,0,0,0,2
1,aguascalientes-ag,20200114,2020-01-14,0,0,0,2
1,aguascalientes-ag,20200115,2020-01-15,0,0,0,3
1,aguascalientes-ag,20200116,2020-01-16,0,0,0,5
1,aguascalientes-ag,20200117,2020-01-17,0,0,0,6
1,aguascalientes-ag,20200118,2020-01-18,0,0,0,0
1,aguascalientes-ag,20200119,2020-01-19,0,0,0,0
1,aguascalientes-ag,20200120,2020-01-20,0,0,0,15
1,aguascalientes-ag,20200121,2020-01-21,0,0,0,8
1,aguascalientes-ag,20200122,2020-01-22,0,0,0,9
1,aguascalientes-ag,20200123,2020-01-23,0,0,0,11
1,aguascalientes-ag,20200124,2020-01-24,0,0,0,11
1,aguascalientes-ag,20200125,2020-01-25,0,0,0,0
1,aguascalientes-ag,20200126,2020-01-26,0,0,0,1
1,aguascalientes-ag,20200127,2020-01-27,0,0,0,12
1,aguascalientes-ag,20200128,2020-01-28,0,0,0,9
1,aguascalientes-ag,20200129,2020-01-29,0,0,0,15
1,aguascalientes-ag,20200130,2020-01-30,0,0,0,8
1,aguascalientes-ag,20200131,2020-01-31,0,0,0,10
1,aguascalientes-ag,20200201,2020-02-01,0,0,0,0
1,aguascalientes-ag,20200202,2020-02-02,0,0,0,1
1,aguascalientes-ag,20200203,2020-02-03,0,0,0,0
1,aguascalientes-ag,20200204,2020-02-04,0,0,0,9
1,aguascalientes-ag,20200205,2020-02-05,0,0,0,15
1,aguascalientes-ag,20200206,2020-02-06,0,0,0,5
1,aguascalientes-ag,20200207,2020-02-07,0,0,0,8
1,aguascalientes-ag,20200208,2020-02-08,0,0,0,0
1,aguascalientes-ag,20200209,2020-02-09,0,0,0,0
1,aguascalientes-ag,20200210,2020-02-10,0,0,0,13
1,aguascalientes-ag,20200211,2020-02-11,0,0,0,7
1,aguascalientes-ag,20200212,2020-02-12,0,0,0,4
1,aguascalientes-ag,20200213,2020-02-13,0,0,0,8
1,aguascalientes-ag,20200214,2020-02-14,0,0,0,12
1,aguascalientes-ag,20200215,2020-02-15,0,0,0,0
1,aguascalientes-ag,20200216,2020-02-16,0,0,0,0
1,aguascalientes-ag,20200217,2020-02-17,0,0,0,8
1,aguascalientes-ag,20200218,2020-02-18,0,0,0,7
1,aguascalientes-ag,20200219,2020-02-19,0,0,0,2
1,aguascalientes-ag,20200220,2020-02-20,0,0,0,9
1,aguascalientes-ag,20200221,2020-02-21,0,0,0,2
1,aguascalientes-ag,20200222,2020-02-22,0,0,0,1
1,aguascalientes-ag,20200223,2020-02-23,0,0,0,2
1,aguascalientes-ag,20200224,2020-02-24,0,0,0,11
1,aguascalientes-ag,20200225,2020-02-25,0,0,0,6
1,aguascalientes-ag,20200226,2020-02-26,0,0,0,5
1,aguascalientes-ag,20200227,2020-02-27,0,0,0,6
1,aguascalientes-ag,20200228,2020-02-28,0,0,0,3
1,aguascalientes-ag,20200229,2020-02-29,0,0,0,0
1,aguascalientes-ag,20200301,2020-03-01,0,0,0,0
1,aguascalientes-ag,20200302,2020-03-02,0,0,0,6
1,aguascalientes-ag,20200303,2020-03-03,0,0,0,13
1,aguascalientes-ag,20200304,2020-03-04,0,0,0,13
1,aguascalientes-ag,20200305,2020-03-05,0,0,0,8
1,aguascalientes-ag,20200306,2020-03-06,0,0,0,7
1,aguascalientes-ag,20200307,2020-03-07,0,0,0,1
1,aguascalientes-ag,20200308,2020-03-08,0,0,0,0
1,aguascalientes-ag,20200309,2020-03-09,0,0,0,4
1,aguascalientes-ag,20200310,2020-03-10,0,0,0,5
1,aguascalientes-ag,20200311,2020-03-11,0,0,0,10
1,aguascalientes-ag,20200312,2020-03-12,0,0,0,7
1,aguascalientes-ag,20200313,2020-03-13,0,0,0,7
1,aguascalientes-ag,20200314,2020-03-14,1,0,0,0
1,aguascalientes-ag,20200315,2020-03-15,0,0,0,1
1,aguascalientes-ag,20200316,2020-03-16,0,0,0,0
1,aguascalientes-ag,20200317,2020-03-17,1,0,1,12
1,aguascalientes-ag,20200318,2020-03-18,3,0,0,15
1,aguascalientes-ag,20200319,2020-03-19,1,0,0,4
1,aguascalientes-ag,20200320,2020-03-20,2,0,0,6
1,aguascalientes-ag,20200321,2020-03-21,1,0,0,2
1,aguascalientes-ag,20200322,2020-03-22,1,0,0,0
1,aguascalientes-ag,20200323,2020-03-23,4,0,0,8
1,aguascalientes-ag,20200324,2020-03-24,0,0,0,7
1,aguascalientes-ag,20200325,2020-03-25,17,0,1,6
1,aguascalientes-ag,20200326,2020-03-26,4,0,1,33
1,aguascalientes-ag,20200327,2020-03-27,6,0,0,31
1,aguascalientes-ag,20200328,2020-03-28,5,0,0,0
1,aguascalientes-ag,20200329,2020-03-29,3,0,1,2
1,aguascalientes-ag,20200330,2020-03-30,4,0,0,29
1,aguascalientes-ag,20200331,2020-03-31,1,0,0,32
1,aguascalientes-ag,20200401,2020-04-01,0,0,0,20
1,aguascalientes-ag,20200402,2020-04-02,0,0,0,46
1,aguascalientes-ag,20200403,2020-04-03,2,0,1,27
1,aguascalientes-ag,20200404,2020-04-04,0,0,0,4
1,aguascalientes-ag,20200405,2020-04-05,2,0,1,4
1,aguascalientes-ag,20200406,2020-04-06,4,0,1,21
1,aguascalientes-ag,20200407,2020-04-07,1,0,0,10
1,aguascalientes-ag,20200408,2020-04-08,1,0,0,7
1,aguascalientes-ag,20200409,2020-04-09,0,0,0,1
1,aguascalientes-ag,20200410,2020-04-10,3,1,0,0
1,aguascalientes-ag,20200411,2020-04-11,1,0,1,1
1,aguascalientes-ag,20200412,2020-04-12,2,0,1,1
1,aguascalientes-ag,20200413,2020-04-13,9,1,0,14
1,aguascalientes-ag,20200414,2020-04-14,2,0,0,19
1,aguascalientes-ag,20200415,2020-04-15,12,0,3,9
1,aguascalientes-ag,20200416,2020-04-16,7,0,3,10
1,aguascalientes-ag,20200417,2020-04-17,18,1,1,14
1,aguascalientes-ag,20200418,2020-04-18,13,0,3,4
1,aguascalientes-ag,20200419,2020-04-19,3,1,0,5
1,aguascalientes-ag,20200420,2020-04-20,17,0,3,14
1,aguascalientes-ag,20200421,2020-04-21,13,0,1,20
1,aguascalientes-ag,20200422,2020-04-22,11,1,1,22
1,aguascalientes-ag,20200423,2020-04-23,21,0,2,18
1,aguascalientes-ag,20200424,2020-04-24,11,0,0,16
1,aguascalientes-ag,20200425,2020-04-25,1,0,0,9
1,aguascalientes-ag,20200426,2020-04-26,7,0,3,2
1,aguascalientes-ag,20200427,2020-04-27,17,1,4,7
1,aguascalientes-ag,20200428,2020-04-28,32,1,1,18
1,aguascalientes-ag,20200429,2020-04-29,17,0,0,18
1,aguascalientes-ag,20200430,2020-04-30,27,1,3,8
1,aguascalientes-ag,20200501,2020-05-01,4,0,1,1
1,aguascalientes-ag,20200502,2020-05-02,3,0,1,0
1,aguascalientes-ag,20200503,2020-05-03,4,0,0,8
1,aguascalientes-ag,20200504,2020-05-04,50,1,4,15
1,aguascalientes-ag,20200505,2020-05-05,12,0,2,5
1,aguascalientes-ag,20200506,2020-05-06,16,3,2,10
1,aguascalientes-ag,20200507,2020-05-07,24,3,8,18
1,aguascalientes-ag,20200508,2020-05-08,14,1,2,8
1,aguascalientes-ag,20200509,2020-05-09,0,0,0,3
1,aguascalientes-ag,20200510,2020-05-10,4,1,4,3
1,aguascalientes-ag,20200511,2020-05-11,11,0,4,13
1,aguascalientes-ag,20200512,2020-05-12,44,0,7,11
1,aguascalientes-ag,20200513,2020-05-13,14,2,6,3
1,aguascalientes-ag,20200514,2020-05-14,24,1,3,3
1,aguascalientes-ag,20200515,2020-05-15,28,1,8,5
1,aguascalientes-ag,20200516,2020-05-16,3,1,3,4
1,aguascalientes-ag,20200517,2020-05-17,7,4,7,2
1,aguascalientes-ag,20200518,2020-05-18,37,0,5,8
1,aguascalientes-ag,20200519,2020-05-19,20,0,4,10
1,aguascalientes-ag,20200520,2020-05-20,27,0,6,10
1,aguascalientes-ag,20200521,2020-05-21,30,2,6,8
1,aguascalientes-ag,20200522,2020-05-22,24,1,2,9
1,aguascalientes-ag,20200523,2020-05-23,18,0,12,2
1,aguascalientes-ag,20200524,2020-05-24,9,4,7,0
1,aguascalientes-ag,20200525,2020-05-25,39,1,7,15
1,aguascalientes-ag,20200526,2020-05-26,39,1,9,18
1,aguascalientes-ag,20200527,2020-05-27,34,4,11,12
1,aguascalientes-ag,20200528,2020-05-28,45,3,8,13
1,aguascalientes-ag,20200529,2020-05-29,42,3,9,17
1,aguascalientes-ag,20200530,2020-05-30,15,2,10,13
1,aguascalientes-ag,20200531,2020-05-31,20,2,12,4
1,aguascalientes-ag,20200601,2020-06-01,62,2,13,18
1,aguascalientes-ag,20200602,2020-06-02,58,3,8,13
1,aguascalientes-ag,20200603,2020-06-03,60,4,8,21
1,aguascalientes-ag,20200604,2020-06-04,44,4,7,9
1,aguascalientes-ag,20200605,2020-06-05,61,2,12,10
1,aguascalientes-ag,20200606,2020-06-06,22,5,13,14
1,aguascalientes-ag,20200607,2020-06-07,27,4,12,6
1,aguascalientes-ag,20200608,2020-06-08,73,2,9,19
1,aguascalientes-ag,20200609,2020-06-09,66,4,10,30
1,aguascalientes-ag,20200610,2020-06-10,63,6,12,15
1,aguascalientes-ag,20200611,2020-06-11,63,3,15,12
1,aguascalientes-ag,20200612,2020-06-12,60,7,11,14
1,aguascalientes-ag,20200613,2020-06-13,34,2,16,3
1,aguascalientes-ag,20200614,2020-06-14,23,3,18,1
1,aguascalientes-ag,20200615,2020-06-15,82,3,17,27
1,aguascalientes-ag,20200616,2020-06-16,58,5,18,13
1,aguascalientes-ag,20200617,2020-06-17,74,4,12,19
1,aguascalientes-ag,20200618,2020-06-18,63,6,15,13
1,aguascalientes-ag,20200619,2020-06-19,70,5,15,16
1,aguascalientes-ag,20200620,2020-06-20,15,4,4,4
1,aguascalientes-ag,20200621,2020-06-21,26,5,12,2
1,aguascalientes-ag,20200622,2020-06-22,68,1,13,16
1,aguascalientes-ag,20200623,2020-06-23,53,2,5,19
1,aguascalientes-ag,20200624,2020-06-24,50,6,14,18
1,aguascalientes-ag,20200625,2020-06-25,69,3,20,17
1,aguascalientes-ag,20200626,2020-06-26,56,10,9,19
1,aguascalientes-ag,20200627,2020-06-27,17,4,7,2
1,aguascalientes-ag,20200628,2020-06-28,11,1,9,1
1,aguascalientes-ag,20200629,2020-06-29,39,4,17,25
1,aguascalientes-ag,20200630,2020-06-30,39,2,14,43
1,aguascalientes-ag,20200701,2020-07-01,79,2,23,29
1,aguascalientes-ag,20200702,2020-07-02,71,3,15,33
1,aguascalientes-ag,20200703,2020-07-03,68,4,12,18
1,aguascalientes-ag,20200704,2020-07-04,11,8,8,2
1,aguascalientes-ag,20200705,2020-07-05,8,4,6,4
1,aguascalientes-ag,20200706,2020-07-06,91,2,19,56
1,aguascalientes-ag,20200707,2020-07-07,119,6,9,32
1,aguascalientes-ag,20200708,2020-07-08,53,6,13,41
1,aguascalientes-ag,20200709,2020-07-09,43,3,8,46
1,aguascalientes-ag,20200710,2020-07-10,77,1,7,24
1,aguascalientes-ag,20200711,2020-07-11,21,4,6,1
1,aguascalientes-ag,20200712,2020-07-12,32,4,8,2
1,aguascalientes-ag,20200713,2020-07-13,82,3,20,30
1,aguascalientes-ag,20200714,2020-07-14,82,5,14,24
1,aguascalientes-ag,20200715,2020-07-15,82,3,11,31
1,aguascalientes-ag,20200716,2020-07-16,85,3,17,27
1,aguascalientes-ag,20200717,2020-07-17,73,2,20,20
1,aguascalientes-ag,20200718,2020-07-18,22,3,7,6
1,aguascalientes-ag,20200719,2020-07-19,15,2,4,3
1,aguascalientes-ag,20200720,2020-07-20,51,4,12,31
1,aguascalientes-ag,20200721,2020-07-21,97,2,18,29
1,aguascalientes-ag,20200722,2020-07-22,52,2,16,33
1,aguascalientes-ag,20200723,2020-07-23,72,8,9,32
1,aguascalientes-ag,20200724,2020-07-24,72,9,11,30
1,aguascalientes-ag,20200725,2020-07-25,18,5,13,2
1,aguascalientes-ag,20200726,2020-07-26,21,4,9,11
1,aguascalientes-ag,20200727,2020-07-27,69,3,15,44
1,aguascalientes-ag,20200728,2020-07-28,63,3,17,21
1,aguascalientes-ag,20200729,2020-07-29,59,3,20,37
1,aguascalientes-ag,20200730,2020-07-30,58,3,13,30
1,aguascalientes-ag,20200731,2020-07-31,63,4,14,36
1,aguascalientes-ag,20200801,2020-08-01,36,3,17,5
1,aguascalientes-ag,20200802,2020-08-02,17,2,10,6
1,aguascalientes-ag,20200803,2020-08-03,61,2,19,49
1,aguascalientes-ag,20200804,2020-08-04,71,6,19,49
1,aguascalientes-ag,20200805,2020-08-05,49,2,9,33
1,aguascalientes-ag,20200806,2020-08-06,41,6,13,30
1,aguascalientes-ag,20200807,2020-08-07,43,7,16,27
1,aguascalientes-ag,20200808,2020-08-08,22,5,14,0
1,aguascalientes-ag,20200809,2020-08-09,19,5,13,2
1,aguascalientes-ag,20200810,2020-08-10,78,3,17,45
1,aguascalientes-ag,20200811,2020-08-11,51,4,15,50
1,aguascalientes-ag,20200812,2020-08-12,58,5,18,46
1,aguascalientes-ag,20200813,2020-08-13,62,5,19,38
1,aguascalientes-ag,20200814,2020-08-14,53,5,25,37
1,aguascalientes-ag,20200815,2020-08-15,15,8,4,1
1,aguascalientes-ag,20200816,2020-08-16,33,5,19,3
1,aguascalientes-ag,20200817,2020-08-17,90,4,18,46
1,aguascalientes-ag,20200818,2020-08-18,80,5,20,42
1,aguascalientes-ag,20200819,2020-08-19,66,4,24,37
1,aguascalientes-ag,20200820,2020-08-20,55,5,23,41
1,aguascalientes-ag,20200821,2020-08-21,66,6,20,26
1,aguascalientes-ag,20200822,2020-08-22,40,2,17,3
1,aguascalientes-ag,20200823,2020-08-23,35,2,29,2
1,aguascalientes-ag,20200824,2020-08-24,66,16,17,30
1,aguascalientes-ag,20200825,2020-08-25,69,6,19,42
1,aguascalientes-ag,20200826,2020-08-26,101,5,24,56
1,aguascalientes-ag,20200827,2020-08-27,58,10,13,63
1,aguascalientes-ag,20200828,2020-08-28,70,6,22,52
1,aguascalientes-ag,20200829,2020-08-29,43,4,30,2
1,aguascalientes-ag,20200830,2020-08-30,23,2,16,11
1,aguascalientes-ag,20200831,2020-08-31,92,9,19,64
1,aguascalientes-ag,20200901,2020-09-01,60,4,16,68
1,aguascalientes-ag,20200902,2020-09-02,79,14,14,57
1,aguascalientes-ag,20200903,2020-09-03,76,6,23,36
1,aguascalientes-ag,20200904,2020-09-04,48,8,16,47
1,aguascalientes-ag,20200905,2020-09-05,19,12,13,3
1,aguascalientes-ag,20200906,2020-09-06,23,6,16,7
1,aguascalientes-ag,20200907,2020-09-07,76,8,15,54
1,aguascalientes-ag,20200908,2020-09-08,56,9,17,36
1,aguascalientes-ag,20200909,2020-09-09,62,7,17,26
1,aguascalientes-ag,20200910,2020-09-10,57,2,15,29
1,aguascalientes-ag,20200911,2020-09-11,52,6,16,21
1,aguascalientes-ag,20200912,2020-09-12,14,6,10,18
1,aguascalientes-ag,20200913,2020-09-13,13,4,12,1
1,aguascalientes-ag,20200914,2020-09-14,68,9,16,36
1,aguascalientes-ag,20200915,2020-09-15,16,5,6,7
1,aguascalientes-ag,20200916,2020-09-16,23,7,20,16
1,aguascalientes-ag,20200917,2020-09-17,103,7,23,35
1,aguascalientes-ag,20200918,2020-09-18,54,7,26,41
1,aguascalientes-ag,20200919,2020-09-19,28,5,21,14
1,aguascalientes-ag,20200920,2020-09-20,25,8,16,7
1,aguascalientes-ag,20200921,2020-09-21,86,12,12,35
1,aguascalientes-ag,20200922,2020-09-22,67,6,14,22
1,aguascalientes-ag,20200923,2020-09-23,81,4,22,23
1,aguascalientes-ag,20200924,2020-09-24,76,7,14,24
1,aguascalientes-ag,20200925,2020-09-25,54,5,14,18
1,aguascalientes-ag,20200926,2020-09-26,22,3,16,15
1,aguascalientes-ag,20200927,2020-09-27,14,6,10,8
1,aguascalientes-ag,20200928,2020-09-28,95,9,14,29
1,aguascalientes-ag,20200929,2020-09-29,95,7,7,55
1,aguascalientes-ag,20200930,2020-09-30,85,5,9,54
1,aguascalientes-ag,20201001,2020-10-01,54,11,18,23
1,aguascalientes-ag,20201002,2020-10-02,72,1,9,15
1,aguascalientes-ag,20201003,2020-10-03,15,3,8,8
1,aguascalientes-ag,20201004,2020-10-04,17,7,16,11
1,aguascalientes-ag,20201005,2020-10-05,105,8,17,44
1,aguascalientes-ag,20201006,2020-10-06,91,5,8,40
1,aguascalientes-ag,20201007,2020-10-07,69,2,10,20
1,aguascalientes-ag,20201008,2020-10-08,75,6,13,41
1,aguascalientes-ag,20201009,2020-10-09,78,3,14,33
1,aguascalientes-ag,20201010,2020-10-10,19,5,12,8
1,aguascalientes-ag,20201011,2020-10-11,24,3,16,19
1,aguascalientes-ag,20201012,2020-10-12,117,7,11,77
1,aguascalientes-ag,20201013,2020-10-13,89,8,18,54
1,aguascalientes-ag,20201014,2020-10-14,90,3,13,42
1,aguascalientes-ag,20201015,2020-10-15,98,6,15,25
1,aguascalientes-ag,20201016,2020-10-16,96,3,17,79
1,aguascalientes-ag,20201017,2020-10-17,20,13,9,1
1,aguascalientes-ag,20201018,2020-10-18,32,4,20,8
1,aguascalientes-ag,20201019,2020-10-19,154,11,25,73
1,aguascalientes-ag,20201020,2020-10-20,114,11,23,70
1,aguascalientes-ag,20201021,2020-10-21,109,9,31,50
1,aguascalientes-ag,20201022,2020-10-22,112,11,12,42
1,aguascalientes-ag,20201023,2020-10-23,139,7,18,57
1,aguascalientes-ag,20201024,2020-10-24,44,9,21,1
1,aguascalientes-ag,20201025,2020-10-25,32,7,16,5
1,aguascalientes-ag,20201026,2020-10-26,162,3,19,55
1,aguascalientes-ag,20201027,2020-10-27,189,4,24,66
1,aguascalientes-ag,20201028,2020-10-28,171,3,26,113
1,aguascalientes-ag,20201029,2020-10-29,163,7,25,53
1,aguascalientes-ag,20201030,2020-10-30,168,6,25,51
1,aguascalientes-ag,20201031,2020-10-31,37,7,20,3
1,aguascalientes-ag,20201101,2020-11-01,26,6,15,3
1,aguascalientes-ag,20201102,2020-11-02,223,10,33,47
1,aguascalientes-ag,20201103,2020-11-03,158,10,30,80
1,aguascalientes-ag,20201104,2020-11-04,93,6,23,182
1,aguascalientes-ag,20201105,2020-11-05,95,9,23,167
1,aguascalientes-ag,20201106,2020-11-06,147,15,24,86
1,aguascalientes-ag,20201107,2020-11-07,26,10,17,10
1,aguascalientes-ag,20201108,2020-11-08,40,9,26,12
1,aguascalientes-ag,20201109,2020-11-09,55,8,29,335
1,aguascalientes-ag,20201110,2020-11-10,29,8,12,308
1,aguascalientes-ag,20201111,2020-11-11,17,8,4,176
1,aguascalientes-ag,20201112,2020-11-12,5,15,1,167
1,aguascalientes-ag,20201113,2020-11-13,0,4,0,150
1,aguascalientes-ag,20201114,2020-11-14,1,7,1,31
1,aguascalientes-ag,20201115,2020-11-15,1,2,1,77
1,aguascalientes-ag,20201116,2020-11-16,0,3,0,102
1,aguascalientes-ag,20201117,2020-11-17,0,1,0,89
1,aguascalientes-ag,20201118,2020-11-18,0,0,0,36
1,aguascalientes-ag,20201119,2020-11-19,0,0,0,1
2,baja-california-bc,20200103,2020-01-03,0,0,0,1
2,baja-california-bc,20200104,2020-01-04,0,0,0,1
2,baja-california-bc,20200105,2020-01-05,0,0,0,0
2,baja-california-bc,20200106,2020-01-06,0,0,0,7
2,baja-california-bc,20200107,2020-01-07,0,0,0,5
2,baja-california-bc,20200108,2020-01-08,0,0,0,3
2,baja-california-bc,20200109,2020-01-09,0,0,0,3
2,baja-california-bc,20200110,2020-01-10,0,0,0,4
2,baja-california-bc,20200111,2020-01-11,0,0,0,2
2,baja-california-bc,20200112,2020-01-12,0,0,0,0
2,baja-california-bc,20200113,2020-01-13,0,0,0,4
2,baja-california-bc,20200114,2020-01-14,0,0,0,13
2,baja-california-bc,20200115,2020-01-15,0,0,0,19
2,baja-california-bc,20200116,2020-01-16,0,0,0,16
2,baja-california-bc,20200117,2020-01-17,0,0,0,10
2,baja-california-bc,20200118,2020-01-18,0,0,0,4
2,baja-california-bc,20200119,2020-01-19,0,0,0,4
2,baja-california-bc,20200120,2020-01-20,0,0,0,7
2,baja-california-bc,20200121,2020-01-21,0,0,0,3
2,baja-california-bc,20200122,2020-01-22,0,0,0,14
2,baja-california-bc,20200123,2020-01-23,0,0,0,20
2,baja-california-bc,20200124,2020-01-24,0,0,0,9
2,baja-california-bc,20200125,2020-01-25,0,0,0,1
2,baja-california-bc,20200126,2020-01-26,0,0,0,3
2,baja-california-bc,20200127,2020-01-27,0,0,0,10
2,baja-california-bc,20200128,2020-01-28,0,0,0,7
2,baja-california-bc,20200129,2020-01-29,0,0,0,10
2,baja-california-bc,20200130,2020-01-30,0,0,0,10
2,baja-california-bc,20200131,2020-01-31,0,0,0,9
2,baja-california-bc,20200201,2020-02-01,0,0,0,0
2,baja-california-bc,20200202,2020-02-02,0,0,0,1
2,baja-california-bc,20200203,2020-02-03,0,0,0,0
2,baja-california-bc,20200204,2020-02-04,0,0,0,4
2,baja-california-bc,20200205,2020-02-05,0,0,0,16
2,baja-california-bc,20200206,2020-02-06,0,0,0,21
2,baja-california-bc,20200207,2020-02-07,0,0,0,18
2,baja-california-bc,20200208,2020-02-08,0,0,0,0
2,baja-california-bc,20200209,2020-02-09,0,0,0,2
2,baja-california-bc,20200210,2020-02-10,0,0,0,13
2,baja-california-bc,20200211,2020-02-11,0,0,0,21
2,baja-california-bc,20200212,2020-02-12,0,0,0,5
2,baja-california-bc,20200213,2020-02-13,0,0,0,14
2,baja-california-bc,20200214,2020-02-14,0,0,0,12
2,baja-california-bc,20200215,2020-02-15,0,0,0,0
2,baja-california-bc,20200216,2020-02-16,0,0,0,1
2,baja-california-bc,20200217,2020-02-17,0,0,0,5
2,baja-california-bc,20200218,2020-02-18,0,0,0,7
2,baja-california-bc,20200219,2020-02-19,0,0,0,3
2,baja-california-bc,20200220,2020-02-20,0,0,0,7
2,baja-california-bc,20200221,2020-02-21,0,0,0,22
2,baja-california-bc,20200222,2020-02-22,0,0,0,0
2,baja-california-bc,20200223,2020-02-23,0,0,0,0
2,baja-california-bc,20200224,2020-02-24,0,0,0,4
2,baja-california-bc,20200225,2020-02-25,0,0,0,15
2,baja-california-bc,20200226,2020-02-26,0,0,0,5
2,baja-california-bc,20200227,2020-02-27,0,0,0,7
2,baja-california-bc,20200228,2020-02-28,0,0,0,8
2,baja-california-bc,20200229,2020-02-29,0,0,0,0
2,baja-california-bc,20200301,2020-03-01,0,0,0,1
2,baja-california-bc,20200302,2020-03-02,0,0,0,1
2,baja-california-bc,20200303,2020-03-03,1,0,0,4
2,baja-california-bc,20200304,2020-03-04,0,0,0,1
2,baja-california-bc,20200305,2020-03-05,0,0,0,7
2,baja-california-bc,20200306,2020-03-06,0,0,0,4
2,baja-california-bc,20200307,2020-03-07,0,0,0,0
2,baja-california-bc,20200308,2020-03-08,0,0,0,0
2,baja-california-bc,20200309,2020-03-09,0,0,0,0
2,baja-california-bc,20200310,2020-03-10,0,0,0,2
2,baja-california-bc,20200311,2020-03-11,1,0,0,1
2,baja-california-bc,20200312,2020-03-12,0,0,0,4
2,baja-california-bc,20200313,2020-03-13,0,0,0,7
2,baja-california-bc,20200314,2020-03-14,0,0,0,1
2,baja-california-bc,20200315,2020-03-15,0,0,0,0
2,baja-california-bc,20200316,2020-03-16,1,0,0,2
2,baja-california-bc,20200317,2020-03-17,3,0,0,4
2,baja-california-bc,20200318,2020-03-18,4,0,1,6
2,baja-california-bc,20200319,2020-03-19,5,0,3,10
2,baja-california-bc,20200320,2020-03-20,6,0,3,13
2,baja-california-bc,20200321,2020-03-21,3,0,2,3
2,baja-california-bc,20200322,2020-03-22,2,0,0,2
2,baja-california-bc,20200323,2020-03-23,10,0,5,5
2,baja-california-bc,20200324,2020-03-24,9,0,7,12
2,baja-california-bc,20200325,2020-03-25,7,0,2,37
2,baja-california-bc,20200326,2020-03-26,11,0,2,79
2,baja-california-bc,20200327,2020-03-27,16,0,10,162
2,baja-california-bc,20200328,2020-03-28,7,0,3,16
2,baja-california-bc,20200329,2020-03-29,21,1,12,35
2,baja-california-bc,20200330,2020-03-30,29,2,10,237
2,baja-california-bc,20200331,2020-03-31,44,2,17,213
2,baja-california-bc,20200401,2020-04-01,66,2,37,234
2,baja-california-bc,20200402,2020-04-02,30,5,15,284
2,baja-california-bc,20200403,2020-04-03,38,2,17,227
2,baja-california-bc,20200404,2020-04-04,25,5,22,30
2,baja-california-bc,20200405,2020-04-05,20,1,13,40
2,baja-california-bc,20200406,2020-04-06,70,10,33,320
2,baja-california-bc,20200407,2020-04-07,41,5,23,234
2,baja-california-bc,20200408,2020-04-08,58,6,27,263
2,baja-california-bc,20200409,2020-04-09,58,5,43,72
2,baja-california-bc,20200410,2020-04-10,49,7,29,114
2,baja-california-bc,20200411,2020-04-11,32,10,20,58
2,baja-california-bc,20200412,2020-04-12,44,12,31,27
2,baja-california-bc,20200413,2020-04-13,81,8,40,430
2,baja-california-bc,20200414,2020-04-14,104,12,45,342
2,baja-california-bc,20200415,2020-04-15,102,17,43,283
2,baja-california-bc,20200416,2020-04-16,84,11,35,392
2,baja-california-bc,20200417,2020-04-17,99,20,40,349
2,baja-california-bc,20200418,2020-04-18,46,16,36,87
2,baja-california-bc,20200419,2020-04-19,44,16,38,40
2,baja-california-bc,20200420,2020-04-20,111,14,51,324
2,baja-california-bc,20200421,2020-04-21,108,15,58,450
2,baja-california-bc,20200422,2020-04-22,91,18,53,346
2,baja-california-bc,20200423,2020-04-23,112,19,42,346
2,baja-california-bc,20200424,2020-04-24,87,24,47,379
2,baja-california-bc,20200425,2020-04-25,44,18,36,126
2,baja-california-bc,20200426,2020-04-26,68,18,57,43
2,baja-california-bc,20200427,2020-04-27,112,28,52,453
2,baja-california-bc,20200428,2020-04-28,99,21,50,395
2,baja-california-bc,20200429,2020-04-29,109,29,53,312
2,baja-california-bc,20200430,2020-04-30,89,22,33,109
2,baja-california-bc,20200501,2020-05-01,92,23,58,57
2,baja-california-bc,20200502,2020-05-02,78,26,66,78
2,baja-california-bc,20200503,2020-05-03,91,14,55,37
2,baja-california-bc,20200504,2020-05-04,145,30,55,110
2,baja-california-bc,20200505,2020-05-05,141,31,74,99
2,baja-california-bc,20200506,2020-05-06,118,28,55,110
2,baja-california-bc,20200507,2020-05-07,123,26,56,110
2,baja-california-bc,20200508,2020-05-08,142,34,67,85
2,baja-california-bc,20200509,2020-05-09,75,36,45,64
2,baja-california-bc,20200510,2020-05-10,69,28,59,26
2,baja-california-bc,20200511,2020-05-11,130,31,56,109
2,baja-california-bc,20200512,2020-05-12,125,29,55,135
2,baja-california-bc,20200513,2020-05-13,129,38,61,109
2,baja-california-bc,20200514,2020-05-14,113,36,47,89
2,baja-california-bc,20200515,2020-05-15,147,27,62,92
2,baja-california-bc,20200516,2020-05-16,70,31,46,62
2,baja-california-bc,20200517,2020-05-17,72,40,51,23
